month,weekday,day,hour,value
4.0,5.0,24.0,9.0,0.277
4.0,5.0,24.0,10.0,0.6015
4.0,5.0,24.0,11.0,2.6185
4.0,5.0,24.0,12.0,0.3615
4.0,5.0,24.0,13.0,0.378
4.0,5.0,24.0,14.0,0.2505
4.0,5.0,24.0,15.0,0.199
4.0,5.0,24.0,16.0,0.21050000000000002
4.0,5.0,24.0,17.0,0.20650000000000002
4.0,5.0,24.0,18.0,0.177
4.0,5.0,24.0,19.0,0.383
4.0,5.0,24.0,20.0,0.9055
4.0,5.0,24.0,21.0,0.88
4.0,5.0,24.0,22.0,0.9239999999999999
4.0,5.0,24.0,23.0,0.9235
4.0,6.0,25.0,0.0,0.6255
4.0,6.0,25.0,1.0,0.4445
4.0,6.0,25.0,2.0,0.323
4.0,6.0,25.0,3.0,0.27
4.0,6.0,25.0,4.0,0.303
4.0,6.0,25.0,5.0,0.30000000000000004
4.0,6.0,25.0,6.0,0.273
4.0,6.0,25.0,7.0,0.2955
4.0,6.0,25.0,8.0,0.255
4.0,6.0,25.0,9.0,0.359
4.0,6.0,25.0,10.0,0.9325000000000001
4.0,6.0,25.0,11.0,0.583
4.0,6.0,25.0,12.0,0.445
4.0,6.0,25.0,13.0,0.5775
4.0,6.0,25.0,14.0,1.1105
4.0,6.0,25.0,15.0,0.47350000000000003
4.0,6.0,25.0,16.0,0.3405
4.0,6.0,25.0,17.0,0.306
4.0,6.0,25.0,18.0,0.374
4.0,6.0,25.0,19.0,0.349
4.0,6.0,25.0,20.0,0.354
4.0,6.0,25.0,21.0,1.7575
4.0,6.0,25.0,22.0,1.45
4.0,6.0,25.0,23.0,0.86
4.0,0.0,26.0,0.0,0.8380000000000001
4.0,0.0,26.0,1.0,0.394
4.0,0.0,26.0,2.0,0.365
4.0,0.0,26.0,3.0,0.3025
4.0,0.0,26.0,4.0,0.258
4.0,0.0,26.0,5.0,0.2475
4.0,0.0,26.0,6.0,0.2245
4.0,0.0,26.0,7.0,0.4585
4.0,0.0,26.0,8.0,0.3255
4.0,0.0,26.0,9.0,0.40249999999999997
4.0,0.0,26.0,10.0,1.6704999999999999
4.0,0.0,26.0,11.0,0.5289999999999999
4.0,0.0,26.0,12.0,0.401
4.0,0.0,26.0,13.0,0.3155
4.0,0.0,26.0,14.0,1.8119999999999998
4.0,0.0,26.0,15.0,0.7035
4.0,0.0,26.0,16.0,1.1440000000000001
4.0,0.0,26.0,17.0,0.5095000000000001
4.0,0.0,26.0,18.0,0.893
4.0,0.0,26.0,19.0,0.639
4.0,0.0,26.0,20.0,1.6655000000000002
4.0,0.0,26.0,21.0,2.2560000000000002
4.0,0.0,26.0,22.0,2.814
4.0,0.0,26.0,23.0,1.424
4.0,1.0,27.0,0.0,1.113
4.0,1.0,27.0,1.0,0.5489999999999999
4.0,1.0,27.0,2.0,0.2465
4.0,1.0,27.0,3.0,0.267
4.0,1.0,27.0,4.0,0.21250000000000002
4.0,1.0,27.0,5.0,0.24
4.0,1.0,27.0,6.0,0.239
4.0,1.0,27.0,7.0,0.5095000000000001
4.0,1.0,27.0,8.0,0.35900000000000004
4.0,1.0,27.0,9.0,0.491
4.0,1.0,27.0,10.0,0.27949999999999997
4.0,1.0,27.0,11.0,0.604
4.0,1.0,27.0,12.0,0.3805
4.0,1.0,27.0,13.0,1.5745
4.0,1.0,27.0,14.0,1.284
4.0,1.0,27.0,15.0,0.27549999999999997
4.0,1.0,27.0,16.0,0.2895
4.0,1.0,27.0,17.0,1.7895
4.0,1.0,27.0,18.0,2.451
4.0,1.0,27.0,19.0,1.4665
4.0,1.0,27.0,20.0,1.251
4.0,1.0,27.0,21.0,1.2810000000000001
4.0,1.0,27.0,22.0,1.4409999999999998
4.0,1.0,27.0,23.0,1.0875
4.0,2.0,28.0,0.0,0.8925
4.0,2.0,28.0,1.0,0.8574999999999999
4.0,2.0,28.0,2.0,0.377
4.0,2.0,28.0,3.0,0.22449999999999998
4.0,2.0,28.0,4.0,0.2585
4.0,2.0,28.0,5.0,0.2485
4.0,2.0,28.0,6.0,0.2155
4.0,2.0,28.0,7.0,0.41450000000000004
4.0,2.0,28.0,8.0,0.3365
4.0,2.0,28.0,9.0,0.748
4.0,2.0,28.0,10.0,0.381
4.0,2.0,28.0,11.0,0.443
4.0,2.0,28.0,12.0,0.274
4.0,2.0,28.0,13.0,1.7195
4.0,2.0,28.0,14.0,0.868
4.0,2.0,28.0,15.0,0.492
4.0,2.0,28.0,16.0,0.7765
4.0,2.0,28.0,17.0,0.5035000000000001
4.0,2.0,28.0,18.0,2.4265
4.0,2.0,28.0,19.0,0.696
4.0,2.0,28.0,20.0,3.4305
4.0,2.0,28.0,21.0,1.7269999999999999
4.0,2.0,28.0,22.0,1.2695
4.0,2.0,28.0,23.0,0.6080000000000001
4.0,3.0,29.0,0.0,0.2875
4.0,3.0,29.0,1.0,0.2975
4.0,3.0,29.0,2.0,0.307
4.0,3.0,29.0,3.0,0.2915
4.0,3.0,29.0,4.0,0.2905
4.0,3.0,29.0,5.0,0.309
4.0,3.0,29.0,6.0,0.2965
4.0,3.0,29.0,7.0,0.392
4.0,3.0,29.0,8.0,0.278
4.0,3.0,29.0,9.0,0.337
4.0,3.0,29.0,10.0,2.348
4.0,3.0,29.0,11.0,0.628
4.0,3.0,29.0,12.0,1.327
4.0,3.0,29.0,13.0,0.5405
4.0,3.0,29.0,14.0,0.5485
4.0,3.0,29.0,15.0,1.096
4.0,3.0,29.0,16.0,0.843
4.0,3.0,29.0,17.0,1.1915
4.0,3.0,29.0,18.0,0.861
4.0,3.0,29.0,19.0,1.8335000000000001
4.0,3.0,29.0,20.0,1.021
4.0,3.0,29.0,21.0,3.6135
4.0,3.0,29.0,22.0,1.092
4.0,3.0,29.0,23.0,1.1155
4.0,4.0,30.0,0.0,0.911
4.0,4.0,30.0,1.0,0.453
4.0,4.0,30.0,2.0,0.34650000000000003
4.0,4.0,30.0,3.0,0.36150000000000004
4.0,4.0,30.0,4.0,0.3045
4.0,4.0,30.0,5.0,0.266
4.0,4.0,30.0,6.0,0.278
4.0,4.0,30.0,7.0,0.271
4.0,4.0,30.0,8.0,0.2505
4.0,4.0,30.0,9.0,0.8325
4.0,4.0,30.0,10.0,0.3395
4.0,4.0,30.0,11.0,0.22699999999999998
4.0,4.0,30.0,12.0,0.6915
4.0,4.0,30.0,13.0,0.8210000000000001
4.0,4.0,30.0,14.0,0.2875
4.0,4.0,30.0,15.0,1.7349999999999999
4.0,4.0,30.0,16.0,0.497
4.0,4.0,30.0,17.0,0.7635
4.0,4.0,30.0,18.0,1.332
4.0,4.0,30.0,19.0,0.72
4.0,4.0,30.0,20.0,0.7505
4.0,4.0,30.0,21.0,0.755
4.0,4.0,30.0,22.0,0.8085
4.0,4.0,30.0,23.0,1.0735000000000001
5.0,5.0,1.0,0.0,1.0625
5.0,5.0,1.0,1.0,0.915
5.0,5.0,1.0,2.0,0.8474999999999999
5.0,5.0,1.0,3.0,0.945
5.0,5.0,1.0,4.0,0.23349999999999999
5.0,5.0,1.0,5.0,0.218
5.0,5.0,1.0,6.0,0.236
5.0,5.0,1.0,7.0,0.203
5.0,5.0,1.0,8.0,0.2175
5.0,5.0,1.0,9.0,0.21500000000000002
5.0,5.0,1.0,10.0,0.20850000000000002
5.0,5.0,1.0,11.0,0.311
5.0,5.0,1.0,12.0,0.431
5.0,5.0,1.0,13.0,0.7150000000000001
5.0,5.0,1.0,14.0,0.5335
5.0,5.0,1.0,15.0,0.5845
5.0,5.0,1.0,16.0,1.528
5.0,5.0,1.0,17.0,5.574
5.0,5.0,1.0,18.0,1.8345
5.0,5.0,1.0,19.0,0.5595
5.0,5.0,1.0,20.0,0.976
5.0,5.0,1.0,21.0,0.9955
5.0,5.0,1.0,22.0,0.9904999999999999
5.0,5.0,1.0,23.0,1.0025
5.0,6.0,2.0,0.0,0.9895
5.0,6.0,2.0,1.0,0.4445
5.0,6.0,2.0,2.0,1.2634999999999998
5.0,6.0,2.0,3.0,0.2125
5.0,6.0,2.0,4.0,0.22599999999999998
5.0,6.0,2.0,5.0,0.2105
5.0,6.0,2.0,6.0,0.22599999999999998
5.0,6.0,2.0,7.0,0.225
5.0,6.0,2.0,8.0,0.2905
5.0,6.0,2.0,9.0,0.241
5.0,6.0,2.0,10.0,0.1835
5.0,6.0,2.0,11.0,1.717
5.0,6.0,2.0,12.0,1.7915
5.0,6.0,2.0,13.0,2.534
5.0,6.0,2.0,14.0,1.0310000000000001
5.0,6.0,2.0,15.0,0.7835
5.0,6.0,2.0,16.0,4.08
5.0,6.0,2.0,17.0,2.445
5.0,6.0,2.0,18.0,3.4995000000000003
5.0,6.0,2.0,19.0,2.883
5.0,6.0,2.0,20.0,2.1614999999999998
5.0,6.0,2.0,21.0,1.0215
5.0,6.0,2.0,22.0,1.436
5.0,6.0,2.0,23.0,1.6935
5.0,0.0,3.0,0.0,1.1324999999999998
5.0,0.0,3.0,1.0,0.949
5.0,0.0,3.0,2.0,1.459
5.0,0.0,3.0,3.0,0.3955
5.0,0.0,3.0,4.0,0.225
5.0,0.0,3.0,5.0,0.253
5.0,0.0,3.0,6.0,0.224
5.0,0.0,3.0,7.0,0.20950000000000002
5.0,0.0,3.0,8.0,0.243
5.0,0.0,3.0,9.0,0.6345
5.0,0.0,3.0,10.0,1.8075
5.0,0.0,3.0,11.0,0.923
5.0,0.0,3.0,12.0,0.2555
5.0,0.0,3.0,13.0,0.47750000000000004
5.0,0.0,3.0,14.0,1.002
5.0,0.0,3.0,15.0,0.866
5.0,0.0,3.0,16.0,2.5155000000000003
5.0,0.0,3.0,17.0,1.072
5.0,0.0,3.0,18.0,1.242
5.0,0.0,3.0,19.0,1.682
5.0,0.0,3.0,20.0,1.7670000000000001
5.0,0.0,3.0,21.0,2.621
5.0,0.0,3.0,22.0,1.9635
5.0,0.0,3.0,23.0,1.7815
5.0,1.0,4.0,0.0,1.186
5.0,1.0,4.0,1.0,0.7475
5.0,1.0,4.0,2.0,0.2385
5.0,1.0,4.0,3.0,0.201
5.0,1.0,4.0,4.0,0.25
5.0,1.0,4.0,5.0,0.23500000000000001
5.0,1.0,4.0,6.0,0.195
5.0,1.0,4.0,7.0,0.412
5.0,1.0,4.0,8.0,0.8825000000000001
5.0,1.0,4.0,9.0,0.16849999999999998
5.0,1.0,4.0,10.0,0.2225
5.0,1.0,4.0,11.0,0.21400000000000002
5.0,1.0,4.0,12.0,0.315
5.0,1.0,4.0,13.0,0.9265
5.0,1.0,4.0,14.0,0.322
5.0,1.0,4.0,15.0,0.303
5.0,1.0,4.0,16.0,0.4405
5.0,1.0,4.0,17.0,0.5685
5.0,1.0,4.0,18.0,1.047
5.0,1.0,4.0,19.0,0.681
5.0,1.0,4.0,20.0,1.2205
5.0,1.0,4.0,21.0,3.2735000000000003
5.0,1.0,4.0,22.0,2.122
5.0,1.0,4.0,23.0,0.6375
5.0,2.0,5.0,0.0,0.27949999999999997
5.0,2.0,5.0,1.0,0.3175
5.0,2.0,5.0,2.0,0.2915
5.0,2.0,5.0,3.0,0.27
5.0,2.0,5.0,4.0,0.3035
5.0,2.0,5.0,5.0,0.29700000000000004
5.0,2.0,5.0,6.0,0.271
5.0,2.0,5.0,7.0,1.4985
5.0,2.0,5.0,8.0,0.271
5.0,2.0,5.0,9.0,0.21700000000000003
5.0,2.0,5.0,10.0,0.21100000000000002
5.0,2.0,5.0,11.0,0.20750000000000002
5.0,2.0,5.0,12.0,1.363
5.0,2.0,5.0,13.0,1.615
5.0,2.0,5.0,14.0,0.9145
5.0,2.0,5.0,15.0,0.861
5.0,2.0,5.0,16.0,0.4685
5.0,2.0,5.0,17.0,0.42
5.0,2.0,5.0,18.0,2.1615
5.0,2.0,5.0,19.0,4.023
5.0,2.0,5.0,20.0,1.0350000000000001
5.0,2.0,5.0,21.0,1.0175
5.0,2.0,5.0,22.0,2.6814999999999998
5.0,2.0,5.0,23.0,0.8919999999999999
5.0,3.0,6.0,0.0,0.299
5.0,3.0,6.0,1.0,0.3255
5.0,3.0,6.0,2.0,0.33999999999999997
5.0,3.0,6.0,3.0,0.318
5.0,3.0,6.0,4.0,0.306
5.0,3.0,6.0,5.0,0.3215
5.0,3.0,6.0,6.0,0.317
5.0,3.0,6.0,7.0,0.4395
5.0,3.0,6.0,8.0,0.2555
5.0,3.0,6.0,9.0,0.27049999999999996
5.0,3.0,6.0,10.0,0.2615
5.0,3.0,6.0,11.0,0.244
5.0,3.0,6.0,12.0,0.3095
5.0,3.0,6.0,13.0,0.5195000000000001
5.0,3.0,6.0,14.0,1.1195
5.0,3.0,6.0,15.0,0.454
5.0,3.0,6.0,16.0,0.477
5.0,3.0,6.0,17.0,0.403
5.0,3.0,6.0,18.0,0.4635
5.0,3.0,6.0,19.0,0.434
5.0,3.0,6.0,20.0,0.863
5.0,3.0,6.0,21.0,1.456
5.0,3.0,6.0,22.0,2.301
5.0,3.0,6.0,23.0,1.1789999999999998
5.0,4.0,7.0,0.0,1.0745
5.0,4.0,7.0,1.0,0.8545
5.0,4.0,7.0,2.0,0.386
5.0,4.0,7.0,3.0,0.2485
5.0,4.0,7.0,4.0,0.256
5.0,4.0,7.0,5.0,0.26
5.0,4.0,7.0,6.0,0.2195
5.0,4.0,7.0,7.0,0.39099999999999996
5.0,4.0,7.0,8.0,0.3795
5.0,4.0,7.0,9.0,0.199
5.0,4.0,7.0,10.0,0.207
5.0,4.0,7.0,11.0,0.3375
5.0,4.0,7.0,12.0,0.253
5.0,4.0,7.0,13.0,0.3205
5.0,4.0,7.0,14.0,0.3075
5.0,4.0,7.0,15.0,1.568
5.0,4.0,7.0,16.0,0.9355
5.0,4.0,7.0,17.0,0.6359999999999999
5.0,4.0,7.0,18.0,3.8930000000000002
5.0,4.0,7.0,19.0,4.2059999999999995
5.0,4.0,7.0,20.0,1.085
5.0,4.0,7.0,21.0,0.7210000000000001
5.0,4.0,7.0,22.0,0.9315
5.0,4.0,7.0,23.0,1.135
5.0,5.0,8.0,0.0,1.2465
5.0,5.0,8.0,1.0,1.2275
5.0,5.0,8.0,2.0,1.194
5.0,5.0,8.0,3.0,1.1640000000000001
5.0,5.0,8.0,4.0,0.513
5.0,5.0,8.0,5.0,0.3865
5.0,5.0,8.0,6.0,0.2175
5.0,5.0,8.0,7.0,0.2435
5.0,5.0,8.0,8.0,0.2355
5.0,5.0,8.0,9.0,0.8674999999999999
5.0,5.0,8.0,10.0,0.7104999999999999
5.0,5.0,8.0,11.0,0.7284999999999999
5.0,5.0,8.0,12.0,1.745
5.0,5.0,8.0,13.0,0.5975
5.0,5.0,8.0,14.0,0.681
5.0,5.0,8.0,15.0,0.4605
5.0,5.0,8.0,16.0,0.6255
5.0,5.0,8.0,17.0,1.3245
5.0,5.0,8.0,18.0,1.9819999999999998
5.0,5.0,8.0,19.0,0.8280000000000001
5.0,5.0,8.0,20.0,0.47850000000000004
5.0,5.0,8.0,21.0,1.06
5.0,5.0,8.0,22.0,1.2745
5.0,5.0,8.0,23.0,1.4925000000000002
5.0,6.0,9.0,0.0,1.1600000000000001
5.0,6.0,9.0,1.0,1.0105
5.0,6.0,9.0,2.0,0.632
5.0,6.0,9.0,3.0,0.5695
5.0,6.0,9.0,4.0,0.5695
5.0,6.0,9.0,5.0,0.235
5.0,6.0,9.0,6.0,0.21400000000000002
5.0,6.0,9.0,7.0,0.22799999999999998
5.0,6.0,9.0,8.0,0.2275
5.0,6.0,9.0,9.0,0.19
5.0,6.0,9.0,10.0,2.4025
5.0,6.0,9.0,11.0,0.3125
5.0,6.0,9.0,12.0,0.6675
5.0,6.0,9.0,13.0,0.4085
5.0,6.0,9.0,14.0,0.41300000000000003
5.0,6.0,9.0,15.0,0.99
5.0,6.0,9.0,16.0,1.0390000000000001
5.0,6.0,9.0,17.0,0.5515
5.0,6.0,9.0,18.0,3.4785000000000004
5.0,6.0,9.0,19.0,2.2295
5.0,6.0,9.0,20.0,1.3265
5.0,6.0,9.0,21.0,5.1884999999999994
5.0,6.0,9.0,22.0,1.522
5.0,6.0,9.0,23.0,0.958
5.0,0.0,10.0,0.0,1.0205
5.0,0.0,10.0,1.0,0.7435
5.0,0.0,10.0,2.0,0.3655
5.0,0.0,10.0,3.0,0.2945
5.0,0.0,10.0,4.0,0.336
5.0,0.0,10.0,5.0,0.29200000000000004
5.0,0.0,10.0,6.0,0.308
5.0,0.0,10.0,7.0,0.917
5.0,0.0,10.0,8.0,0.558
5.0,0.0,10.0,9.0,0.2945
5.0,0.0,10.0,10.0,0.2515
5.0,0.0,10.0,11.0,0.2145
5.0,0.0,10.0,12.0,0.4555
5.0,0.0,10.0,13.0,1.0695
5.0,0.0,10.0,14.0,0.40549999999999997
5.0,0.0,10.0,15.0,0.4395
5.0,0.0,10.0,16.0,0.534
5.0,0.0,10.0,17.0,0.47650000000000003
5.0,0.0,10.0,18.0,0.4385
5.0,0.0,10.0,19.0,2.8440000000000003
5.0,0.0,10.0,20.0,1.929
5.0,0.0,10.0,21.0,3.261
5.0,0.0,10.0,22.0,1.2965
5.0,0.0,10.0,23.0,1.053
5.0,1.0,11.0,0.0,0.724
5.0,1.0,11.0,1.0,0.7605
5.0,1.0,11.0,2.0,0.586
5.0,1.0,11.0,3.0,0.5740000000000001
5.0,1.0,11.0,4.0,0.4595
5.0,1.0,11.0,5.0,0.2155
5.0,1.0,11.0,6.0,0.222
5.0,1.0,11.0,7.0,0.39599999999999996
5.0,1.0,11.0,8.0,0.8645
5.0,1.0,11.0,9.0,0.9625
5.0,1.0,11.0,10.0,0.3385
5.0,1.0,11.0,11.0,0.2025
5.0,1.0,11.0,12.0,1.1284999999999998
5.0,1.0,11.0,13.0,0.4865
5.0,1.0,11.0,14.0,0.5455
5.0,1.0,11.0,15.0,1.081
5.0,1.0,11.0,16.0,1.2555
5.0,1.0,11.0,17.0,1.899
5.0,1.0,11.0,18.0,4.1625
5.0,1.0,11.0,19.0,1.3445
5.0,1.0,11.0,20.0,1.529
5.0,1.0,11.0,21.0,2.8505
5.0,1.0,11.0,22.0,2.3200000000000003
5.0,1.0,11.0,23.0,0.8745
5.0,2.0,12.0,0.0,0.726
5.0,2.0,12.0,1.0,0.741
5.0,2.0,12.0,2.0,0.6965
5.0,2.0,12.0,3.0,0.2435
5.0,2.0,12.0,4.0,0.23299999999999998
5.0,2.0,12.0,5.0,0.24
5.0,2.0,12.0,6.0,0.2
5.0,2.0,12.0,7.0,0.4185
5.0,2.0,12.0,8.0,1.103
5.0,2.0,12.0,9.0,0.384
5.0,2.0,12.0,10.0,1.1444999999999999
5.0,2.0,12.0,11.0,0.7405
5.0,2.0,12.0,12.0,1.031
5.0,2.0,12.0,13.0,0.981
5.0,2.0,12.0,14.0,0.3755
5.0,2.0,12.0,15.0,0.41500000000000004
5.0,2.0,12.0,16.0,1.4754999999999998
5.0,2.0,12.0,17.0,3.447
5.0,2.0,12.0,18.0,1.0095
5.0,2.0,12.0,19.0,2.0645
5.0,2.0,12.0,20.0,1.2185
5.0,2.0,12.0,21.0,1.3079999999999998
5.0,2.0,12.0,22.0,1.479
5.0,2.0,12.0,23.0,1.0150000000000001
5.0,3.0,13.0,0.0,0.9259999999999999
5.0,3.0,13.0,1.0,0.523
5.0,3.0,13.0,2.0,0.20750000000000002
5.0,3.0,13.0,3.0,0.2345
5.0,3.0,13.0,4.0,0.21050000000000002
5.0,3.0,13.0,5.0,0.2115
5.0,3.0,13.0,6.0,0.22849999999999998
5.0,3.0,13.0,7.0,0.385
5.0,3.0,13.0,8.0,0.9115
5.0,3.0,13.0,9.0,0.201
5.0,3.0,13.0,10.0,0.33699999999999997
5.0,3.0,13.0,11.0,0.44599999999999995
5.0,3.0,13.0,12.0,0.6759999999999999
5.0,3.0,13.0,13.0,0.7
5.0,3.0,13.0,14.0,0.9155
5.0,3.0,13.0,15.0,0.186
5.0,3.0,13.0,16.0,0.396
5.0,3.0,13.0,17.0,0.4255
5.0,3.0,13.0,18.0,1.8275
5.0,3.0,13.0,19.0,1.296
5.0,3.0,13.0,20.0,1.0505
5.0,3.0,13.0,21.0,5.9925
5.0,3.0,13.0,22.0,1.3505
5.0,3.0,13.0,23.0,0.8925000000000001
5.0,4.0,14.0,0.0,0.5825
5.0,4.0,14.0,1.0,0.3845
5.0,4.0,14.0,2.0,0.3355
5.0,4.0,14.0,3.0,0.32799999999999996
5.0,4.0,14.0,4.0,0.3385
5.0,4.0,14.0,5.0,0.33
5.0,4.0,14.0,6.0,0.3165
5.0,4.0,14.0,7.0,0.638
5.0,4.0,14.0,8.0,1.191
5.0,4.0,14.0,9.0,0.7715
5.0,4.0,14.0,10.0,0.3005
5.0,4.0,14.0,11.0,1.6704999999999999
5.0,4.0,14.0,12.0,1.5625
5.0,4.0,14.0,13.0,0.3665
5.0,4.0,14.0,14.0,2.181
5.0,4.0,14.0,15.0,0.3325
5.0,4.0,14.0,16.0,2.1825
5.0,4.0,14.0,17.0,0.46699999999999997
5.0,4.0,14.0,18.0,0.8395
5.0,4.0,14.0,19.0,0.46950000000000003
5.0,4.0,14.0,20.0,0.67
5.0,4.0,14.0,21.0,0.8935
5.0,4.0,14.0,22.0,1.263
5.0,4.0,14.0,23.0,1.512
5.0,5.0,15.0,0.0,1.6855
5.0,5.0,15.0,1.0,0.9079999999999999
5.0,5.0,15.0,2.0,0.8260000000000001
5.0,5.0,15.0,3.0,0.4645
5.0,5.0,15.0,4.0,0.35250000000000004
5.0,5.0,15.0,5.0,0.345
5.0,5.0,15.0,6.0,0.3145
5.0,5.0,15.0,7.0,0.34750000000000003
5.0,5.0,15.0,8.0,0.2455
5.0,5.0,15.0,9.0,0.42800000000000005
5.0,5.0,15.0,10.0,0.299
5.0,5.0,15.0,11.0,0.297
5.0,5.0,15.0,12.0,1.3195000000000001
5.0,5.0,15.0,13.0,0.5635
5.0,5.0,15.0,14.0,1.378
5.0,5.0,15.0,15.0,1.004
5.0,5.0,15.0,16.0,1.145
5.0,5.0,15.0,17.0,1.08
5.0,5.0,15.0,18.0,3.968
5.0,5.0,15.0,19.0,4.109500000000001
5.0,5.0,15.0,20.0,0.7805
5.0,5.0,15.0,21.0,0.7895
5.0,5.0,15.0,22.0,1.0699999999999998
5.0,5.0,15.0,23.0,1.067
5.0,6.0,16.0,0.0,0.5954999999999999
5.0,6.0,16.0,1.0,0.5705
5.0,6.0,16.0,2.0,0.5885
5.0,6.0,16.0,3.0,0.5529999999999999
5.0,6.0,16.0,4.0,0.345
5.0,6.0,16.0,5.0,0.3005
5.0,6.0,16.0,6.0,0.2625
5.0,6.0,16.0,7.0,0.225
5.0,6.0,16.0,8.0,0.223
5.0,6.0,16.0,9.0,0.195
5.0,6.0,16.0,10.0,0.21150000000000002
5.0,6.0,16.0,11.0,0.1935
5.0,6.0,16.0,12.0,0.6635
5.0,6.0,16.0,13.0,2.0925000000000002
5.0,6.0,16.0,14.0,0.4365
5.0,6.0,16.0,15.0,0.41900000000000004
5.0,6.0,16.0,16.0,0.283
5.0,6.0,16.0,17.0,0.613
5.0,6.0,16.0,18.0,0.701
5.0,6.0,16.0,19.0,0.321
5.0,6.0,16.0,20.0,0.844
5.0,6.0,16.0,21.0,0.9964999999999999
5.0,6.0,16.0,22.0,1.593
5.0,6.0,16.0,23.0,1.7595
5.0,0.0,17.0,0.0,0.787
5.0,0.0,17.0,1.0,0.687
5.0,0.0,17.0,2.0,0.541
5.0,0.0,17.0,3.0,0.5834999999999999
5.0,0.0,17.0,4.0,0.508
5.0,0.0,17.0,5.0,0.244
5.0,0.0,17.0,6.0,0.2435
5.0,0.0,17.0,7.0,0.8425
5.0,0.0,17.0,8.0,0.22499999999999998
5.0,0.0,17.0,9.0,0.365
5.0,0.0,17.0,10.0,0.189
5.0,0.0,17.0,11.0,1.3679999999999999
5.0,0.0,17.0,12.0,0.5900000000000001
5.0,0.0,17.0,13.0,1.9205
5.0,0.0,17.0,14.0,0.8285
5.0,0.0,17.0,15.0,1.115
5.0,0.0,17.0,16.0,0.5015000000000001
5.0,0.0,17.0,17.0,0.348
5.0,0.0,17.0,18.0,3.44
5.0,0.0,17.0,19.0,1.884
5.0,0.0,17.0,20.0,3.2355
5.0,0.0,17.0,21.0,1.838
5.0,0.0,17.0,22.0,1.211
5.0,0.0,17.0,23.0,0.863
5.0,1.0,18.0,0.0,0.825
5.0,1.0,18.0,1.0,0.729
5.0,1.0,18.0,2.0,0.254
5.0,1.0,18.0,3.0,0.2585
5.0,1.0,18.0,4.0,0.216
5.0,1.0,18.0,5.0,0.24
5.0,1.0,18.0,6.0,0.2585
5.0,1.0,18.0,7.0,0.424
5.0,1.0,18.0,8.0,0.247
5.0,1.0,18.0,9.0,0.23049999999999998
5.0,1.0,18.0,10.0,0.2935
5.0,1.0,18.0,11.0,0.2745
5.0,1.0,18.0,12.0,1.0815
5.0,1.0,18.0,13.0,1.06
5.0,1.0,18.0,14.0,1.7575
5.0,1.0,18.0,15.0,2.5915
5.0,1.0,18.0,16.0,0.8614999999999999
5.0,1.0,18.0,17.0,3.125
5.0,1.0,18.0,18.0,0.865
5.0,1.0,18.0,19.0,1.56
5.0,1.0,18.0,20.0,1.325
5.0,1.0,18.0,21.0,1.151
5.0,1.0,18.0,22.0,1.194
5.0,1.0,18.0,23.0,1.2854999999999999
5.0,2.0,19.0,0.0,1.4425
5.0,2.0,19.0,1.0,0.681
5.0,2.0,19.0,2.0,0.3075
5.0,2.0,19.0,3.0,0.27049999999999996
5.0,2.0,19.0,4.0,0.31899999999999995
5.0,2.0,19.0,5.0,0.3035
5.0,2.0,19.0,6.0,0.262
5.0,2.0,19.0,7.0,0.30200000000000005
5.0,2.0,19.0,8.0,0.292
5.0,2.0,19.0,9.0,0.2365
5.0,2.0,19.0,10.0,0.2595
5.0,2.0,19.0,11.0,0.242
5.0,2.0,19.0,12.0,0.428
5.0,2.0,19.0,13.0,2.5485
5.0,2.0,19.0,14.0,1.6365
5.0,2.0,19.0,15.0,0.6875
5.0,2.0,19.0,16.0,0.5249999999999999
5.0,2.0,19.0,17.0,0.4685
5.0,2.0,19.0,18.0,0.492
5.0,2.0,19.0,19.0,1.0955
5.0,2.0,19.0,20.0,0.34750000000000003
5.0,2.0,19.0,21.0,3.916
5.0,2.0,19.0,22.0,3.679
5.0,2.0,19.0,23.0,1.274
5.0,3.0,20.0,0.0,0.787
5.0,3.0,20.0,1.0,0.2405
5.0,3.0,20.0,2.0,0.2485
5.0,3.0,20.0,3.0,0.259
5.0,3.0,20.0,4.0,0.264
5.0,3.0,20.0,5.0,0.23249999999999998
5.0,3.0,20.0,6.0,0.2225
5.0,3.0,20.0,7.0,0.4025
5.0,3.0,20.0,8.0,0.3015
5.0,3.0,20.0,9.0,0.2465
5.0,3.0,20.0,10.0,0.263
5.0,3.0,20.0,11.0,0.5409999999999999
5.0,3.0,20.0,12.0,1.52
5.0,3.0,20.0,13.0,1.266
5.0,3.0,20.0,14.0,0.7285
5.0,3.0,20.0,15.0,3.8515
5.0,3.0,20.0,16.0,2.1180000000000003
5.0,3.0,20.0,17.0,1.1595
5.0,3.0,20.0,18.0,1.326
5.0,3.0,20.0,19.0,1.7505
5.0,3.0,20.0,20.0,0.8240000000000001
5.0,3.0,20.0,21.0,1.232
5.0,3.0,20.0,22.0,2.349
5.0,3.0,20.0,23.0,1.1635
5.0,4.0,21.0,0.0,0.754
5.0,4.0,21.0,1.0,1.0915
5.0,4.0,21.0,2.0,0.4775
5.0,4.0,21.0,3.0,0.3085
5.0,4.0,21.0,4.0,0.3255
5.0,4.0,21.0,5.0,0.226
5.0,4.0,21.0,6.0,0.22249999999999998
5.0,4.0,21.0,7.0,0.22349999999999998
5.0,4.0,21.0,8.0,0.502
5.0,4.0,21.0,9.0,0.2075
